,-9,5
,2.193304,-4.780626
,2.202246,-4.595819
,2.202246,-4.595819
,2.114115,-4.310807
,2.114115,-4.310807
,2.015298,-3.97496
,2.015298,-3.97496
,1.775942,-3.540411
,1.775942,-3.540411
,1.581824,-2.991988
,1.581824,-2.991988
,0.9420913,-1.712065
,0.9420913,-1.712065
,0.9420913,-1.712065
,0.5866133,-0.9943352
,0.1194397,-0.2078703
,0.1194397,-0.2078703
,0.1194397,-0.2078703
,-0.3381237,0.4667472
,-0.3381237,0.4667472
,-0.5399368,1.302879
,-0.5399368,1.302879
,-1.115786,1.814808
,-1.115786,1.814808
,-1.311237,2.407832
,-1.494794,2.776253
,-1.494794,2.776253
,-1.674798,3.110203
,-1.674798,3.110203
,-1.76224,3.4371
,-1.76224,3.4371
,-1.83619,3.643816
,-1.83619,3.643816
,-1.763558,3.907975
,-1.763558,3.907975
,-1.688712,4.019566
,-1.688712,4.019566
,-1.385889,4.153124
,-1.385889,4.153124
,-1.385889,4.153124
,-1.280574,4.178343
,-1.280574,4.178343
,-1.168634,4.152606
,-1.168634,4.152606
,-1.109062,4.106747
,-1.109062,4.106747
,-0.9436461,4.113838
,-0.9436461,4.113838
,-0.7930052,4.072464
,-0.7930052,4.072464
,-0.7115811,3.940817
,-0.7115811,3.940817
,-0.5773653,3.81168
,-0.5417668,3.693801
,-0.5417668,3.693801
,-0.5114743,3.579478
,-0.5114743,3.579478
,-0.4798737,3.468014
,-0.4798737,3.468014
,-0.3859057,3.423897
,-0.3859057,3.423897
,-0.3240829,3.332331
,-0.3240829,3.332331
,-0.293803,3.250735
,-0.293803,3.250735
,-0.2800369,3.154499
,-0.2800369,3.154499
,-0.2785326,3.020952
,-0.2785326,3.020952
,-0.2785326,3.020952
,-0.2858917,2.965259
,-0.2858917,2.965259
,-0.2470905,2.903558
,-0.2470905,2.903558
,-0.2516018,2.772976
,-0.2516018,2.772976
,-0.2796324,2.582793
,-0.2796324,2.582793
,-0.2849922,2.347345
,-0.2849922,2.347345
,-0.2504448,2.072086
,-0.2504448,2.072086
,-0.2519646,1.028196
,-0.2519646,1.028196
,-0.2519646,1.028196
,-0.1645414,0.4522278
,-0.1645414,0.4522278
,-0.03938942,-0.08046835
,-0.03938942,-0.08046835
,0.1169615,-0.7425893
,0.1169615,-0.7425893
,0.3449095,-1.259024
,0.3449095,-1.259024
,0.5949658,-1.50372
,0.5949658,-1.50372
,0.9720703,-2.67122
,0.9720703,-2.67122
,0.9720703,-2.67122
,1.185358,-2.832895
,1.494223,-3.265708
,1.494223,-3.265708
,1.494223,-3.265708
,1.641883,-3.701181
,1.641883,-3.701181
,1.899389,-3.803055
,1.899389,-3.803055
,2.017844,-3.920087
,2.017844,-3.920087
,2.136117,-3.965127
,2.136117,-3.965127
,2.192646,-4.049447
,2.203118,-4.198251
,2.203118,-4.198251
,2.203118,-4.198251
,2.177359,-4.212267
,2.177359,-4.212267
,2.177359,-4.212267
,2.138569,-4.298739
,2.138569,-4.298739
,2.110921,-4.264354
,2.110921,-4.264354
,2.047189,-4.253343
,2.047189,-4.253343
,2.009986,-4.240097
,2.009986,-4.240097
,1.961129,-4.254245
,1.90697,-4.251832
,1.90697,-4.251832
,1.90697,-4.251832
,1.844324,-4.197027
,1.844324,-4.197027
,1.844324,-4.197027
,1.800323,-4.201827
,1.800323,-4.201827
,1.69398,-4.239141
,1.69398,-4.239141
,1.666882,-4.12232
,1.666882,-4.12232
,1.595016,-4.143641
,1.595016,-4.143641
,1.545359,-4.013927
,1.545359,-4.013927
,1.490887,-3.889287
,1.430071,-3.70025
,1.430071,-3.70025
,1.287542,-3.493658
,1.208715,-3.196617
,1.208715,-3.196617
,1.208715,-3.196617
,1.090339,-2.847227
,1.090339,-2.847227
,0.974493,-2.616924
,0.974493,-2.616924
,0.8464279,-2.429488
,0.8464279,-2.429488
,0.8035251,-2.104567
,0.8035251,-2.104567
,0.7029659,-1.869621
,0.6467239,-1.635955
,0.6467239,-1.635955
,0.6467239,-1.635955
,0.5171625,-1.106167
,0.5171625,-1.106167
,0.5171625,-1.106167
,0.4355793,-0.8788009
,0.4355793,-0.8788009
,0.3453077,-0.6154594
,0.3453077,-0.6154594
,0.1661436,-0.3632306
,0.1661436,-0.3632306
,0.08779907,-0.0357298
,0.08779907,-0.0357298
,-0.04555206,0.2856568
,-0.1528685,0.5235194
,-0.1528685,0.5235194
,-0.2535421,0.8112191
,-0.2535421,0.8112191
,-0.3741778,1.014563
,-0.3741778,1.014563
,-0.4240608,1.246111
,-0.4240608,1.246111
,-0.4937874,1.423845
